id_interaction,id_cp_interaction,multidata_1_id,multidata_2_id,source,annotation_strategy,curator,is_ppi
2313,CPI-CC06A1947C2,1637,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2314,CPI-CC0C897B119,1638,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2315,CPI-CC05555806A,1639,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2316,CPI-CC099917701,1640,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2317,CPI-CC06892B093,1641,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2318,CPI-CC0A1BF06AA,1642,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2319,CPI-CC0D5D66D2A,1643,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2320,CPI-CC0F7B2C0F5,1644,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2321,CPI-CC03B837479,1645,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2322,CPI-CC0698C7301,1646,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2323,CPI-CC058E241E7,1647,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2324,CPI-CC0691F9972,1648,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2325,CPI-CC02B7B46B4,1649,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2326,CPI-CC0C828C48C,1650,1663,uniprot;reactome;IUPHAR,curated,JCranley,False
2327,CPI-CC078B48EF2,1637,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2328,CPI-CC0704197F3,1638,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2329,CPI-CC0E755FB38,1639,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2330,CPI-CC06E2565EA,1640,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2331,CPI-CC05ECE641E,1641,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2332,CPI-CC0F3D86C12,1642,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2333,CPI-CC0AE905F96,1643,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2334,CPI-CC0CF92A420,1644,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2335,CPI-CC0E77F4A65,1645,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2336,CPI-CC057E3B3F1,1646,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2337,CPI-CC0D98EBADE,1647,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2338,CPI-CC0C490E1E3,1648,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2339,CPI-CC0499B189D,1649,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2340,CPI-CC04866F97E,1650,1664,uniprot;reactome;IUPHAR,curated,JCranley,False
2341,CPI-CC058FE0CCC,1637,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2342,CPI-CC0D63909E5,1638,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2343,CPI-CC01760A2E5,1639,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2344,CPI-CC0F7DECCAB,1640,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2345,CPI-CC0E5C10839,1641,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2346,CPI-CC0633FFCDF,1642,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2347,CPI-CC0C60D1255,1643,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2348,CPI-CC07E7A99CD,1644,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2349,CPI-CC02E57A771,1645,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2350,CPI-CC0DB01DFB5,1646,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2351,CPI-CC0DC13137F,1647,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2352,CPI-CC044BE88F3,1648,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2353,CPI-CC0B44266F6,1649,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2354,CPI-CC03BD8B0FD,1650,1665,uniprot;reactome;IUPHAR,curated,JCranley,False
2355,CPI-CS0CE0C5AF0,1637,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2356,CPI-CS06B116BC0,1638,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2357,CPI-CS02929CEBB,1639,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2358,CPI-CS0DE2ED1D0,1640,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2359,CPI-CS0E715A989,1641,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2360,CPI-CS03CCCE0E4,1642,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2361,CPI-CS0117267C4,1643,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2362,CPI-CS0F3055E82,1644,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2363,CPI-CS0E648EBFA,1645,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2364,CPI-CS0E6EE9A46,1646,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2365,CPI-CS0B3E748FB,1647,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2366,CPI-CS0F5400CAB,1648,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2367,CPI-CS02CC3D29A,1649,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2368,CPI-CS0C6A5253D,1650,1229,uniprot;reactome;IUPHAR,curated,JCranley,False
2369,CPI-CS0FA38E530,1637,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2370,CPI-CS04C0A3C19,1638,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2371,CPI-CS0A7EA055F,1639,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2372,CPI-CS025E1B7C6,1640,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2373,CPI-CS04368D963,1641,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2374,CPI-CS0AD67AADC,1642,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2375,CPI-CS0F9A0EE4B,1643,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2376,CPI-CS0AA35FDCE,1644,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2377,CPI-CS0B096A78D,1645,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2378,CPI-CS02F1A072B,1646,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2379,CPI-CS04A744DD8,1647,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2380,CPI-CS0C8D4C311,1648,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2381,CPI-CS0DC38225F,1649,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2382,CPI-CS0BADCE0DB,1650,1230,uniprot;reactome;IUPHAR,curated,JCranley,False
2383,CPI-CC0A3DFE7F6,1692,1696,uniprot;reactome;IUPHAR,curated,JCranley,False
2384,CPI-CC022C1902F,1693,1696,uniprot;reactome;IUPHAR,curated,JCranley,False
2385,CPI-CC055FECEE6,1694,1696,uniprot;reactome;IUPHAR,curated,JCranley,False
2386,CPI-CC095BF0320,1695,1696,uniprot;reactome;IUPHAR,curated,JCranley,False
2387,CPI-CC0069AAB78,1692,1697,uniprot;reactome;IUPHAR,curated,JCranley,False
2388,CPI-CC06856D21B,1693,1697,uniprot;reactome;IUPHAR,curated,JCranley,False
2389,CPI-CC0C1FF00AD,1694,1697,uniprot;reactome;IUPHAR,curated,JCranley,False
2390,CPI-CC001CF3DB5,1695,1697,uniprot;reactome;IUPHAR,curated,JCranley,False
2391,CPI-SS0D60A535B,1327,1184,uniprot;reactome;IUPHAR,curated,JCranley,True
2392,CPI-SS0D681D90E,1328,1184,uniprot;reactome;IUPHAR,curated,JCranley,True
2393,CPI-CS0A0368BF0,1523,1184,uniprot;reactome;IUPHAR,curated,JCranley,True
2394,CPI-SS06CF1662B,1344,1185,uniprot;reactome;IUPHAR,curated,JCranley,True
2395,CPI-SS0F4EF9618,1310,1185,uniprot;reactome;IUPHAR,curated,JCranley,True
2396,CPI-CS0661098EC,1524,1185,uniprot;reactome;IUPHAR,curated,JCranley,True
2397,CPI-SS01080B145,1344,1186,uniprot;reactome;IUPHAR,curated,JCranley,True
2398,CPI-SS0F62347D4,1199,1187,uniprot;reactome;IUPHAR,curated,JCranley,True
2399,CPI-SS0EB51E2A2,1195,1187,uniprot;reactome;IUPHAR,curated,JCranley,True
2400,CPI-SS0348885FD,1196,1187,uniprot;reactome;IUPHAR,curated,JCranley,True
2401,CPI-SS035DE17DA,1197,1187,uniprot;reactome;IUPHAR,curated,JCranley,True
2402,CPI-SS0813792B7,1226,1169,"PMID:29100073,PMID:31354411",curated,JCranley,True
2403,CPI-SS008E98D3E,1227,1169,"PMID:29100073,PMID:31354411",curated,JCranley,True
2404,CPI-SS019D9440E,1295,1169,uniprot;reactome;IUPHAR,curated,JCranley,True
2405,CPI-SS0B0B67CA2,1297,1169,uniprot;reactome;IUPHAR,curated,JCranley,True
2406,CPI-SS05E4F3F47,1298,1169,uniprot;reactome;IUPHAR,curated,JCranley,True
2407,CPI-SS085E3E37F,1337,1169,"PMID:29100073,PMID:31354411",curated,JCranley,True
2408,CPI-SS09159B142,1338,1169,"PMID:29100073,PMID:31354411",curated,JCranley,True
2409,CPI-SS04FD52559,1339,1169,"PMID:29100073,PMID:31354411",curated,JCranley,True
2410,CPI-SS0EC12EAD9,1340,1169,"PMID:29100073,PMID:31354411",curated,JCranley,True
2411,CPI-CS007F1C612,1708,1169,uniprot;reactome;IUPHAR,curated,JCranley,True
2412,CPI-CS04534E61E,1709,1169,uniprot;reactome;IUPHAR,curated,JCranley,True
2413,CPI-CS0C8B4ED97,1712,1169,uniprot;reactome;IUPHAR,curated,JCranley,True
2414,CPI-CS0B24464AF,1713,1169,uniprot;reactome;IUPHAR,curated,JCranley,True
2415,CPI-SS0430C8A78,1226,1192,"PMID:29100073,PMID:31354411",curated,JCranley,True
2416,CPI-SS0474E1C15,1227,1192,"PMID:29100073,PMID:31354411",curated,JCranley,True
2417,CPI-SS038A612D7,1337,1192,"PMID:29100073,PMID:31354411",curated,JCranley,True
2418,CPI-SS0BCB3D402,1338,1192,"PMID:29100073,PMID:31354411",curated,JCranley,True
2419,CPI-SS0EA023E51,1339,1192,"PMID:29100073,PMID:31354411",curated,JCranley,True
2420,CPI-SS01F00A48A,1340,1192,"PMID:29100073,PMID:31354411",curated,JCranley,True
2421,CPI-SS052641D5A,1228,1192,"PMID:29100073,PMID:31354411",curated,JCranley,True
2422,CPI-SS0F6BE4D47,852,1192,uniprot;reactome;IUPHAR,curated,JCranley,True
2423,CPI-CS059C42E4B,1710,1192,uniprot;reactome;IUPHAR,curated,JCranley,True
2424,CPI-CS0D62B1695,1711,1192,uniprot;reactome;IUPHAR,curated,JCranley,True
2425,CPI-SS089FD09E6,1295,1209,PMID:29100073,curated,JCranley,True
2426,CPI-SS00A7733FA,1297,1209,PMID:29100073,curated,JCranley,True
2427,CPI-SS01A3AC839,1298,1209,PMID:29100073,curated,JCranley,True
2428,CPI-SS030383002,1295,1210,PMID:29100073,curated,JCranley,True
2429,CPI-SS08D228541,1297,1210,PMID:29100073,curated,JCranley,True
2430,CPI-SS07A1648FA,1298,1210,PMID:29100073,curated,JCranley,True
2431,CPI-SS0025DD588,1295,1211,PMID:29100073,curated,JCranley,True
2432,CPI-SS070231C73,1297,1211,PMID:29100073,curated,JCranley,True
2433,CPI-SS0841797A6,1298,1211,PMID:29100073,curated,JCranley,True
2434,CPI-SS085E14488,1295,1108,PMID:29100073,curated,JCranley,True
2435,CPI-SS0193D81E1,1297,1108,PMID:29100073,curated,JCranley,True
2436,CPI-SS05ACAFBD2,1298,1108,PMID:29100073,curated,JCranley,True
2437,CPI-SS078CDAFB1,1295,1278,PMID:29100073,curated,JCranley,True
2438,CPI-SS00290FA70,1297,1278,PMID:29100073,curated,JCranley,True
2439,CPI-SS0CED4AFF9,1298,1278,PMID:29100073,curated,JCranley,True
2440,CPI-SS066948C65,1295,1279,PMID:29100073,curated,JCranley,True
2441,CPI-SS069FF2349,1297,1279,PMID:29100073,curated,JCranley,True
2442,CPI-SS0E980F38F,1298,1279,PMID:29100073,curated,JCranley,True
2443,CPI-SS03B1C5B41,1295,1280,PMID:29100073,curated,JCranley,True
2444,CPI-SS0668FAE44,1297,1280,PMID:29100073,curated,JCranley,True
2445,CPI-SS025BC51B2,1298,1280,PMID:29100073,curated,JCranley,True
2446,CPI-SS02BD41E87,1295,1285,PMID:29100073,curated,JCranley,True
2447,CPI-SS02FCA14EE,1297,1285,PMID:29100073,curated,JCranley,True
2448,CPI-SS0291172CA,1298,1285,PMID:29100073,curated,JCranley,True
2449,CPI-SS0C7624AC5,1295,1286,PMID:29100073,curated,JCranley,True
2450,CPI-SS01CD44B65,1297,1286,PMID:29100073,curated,JCranley,True
2451,CPI-SS0E46B92C2,1298,1286,PMID:29100073,curated,JCranley,True
2452,CPI-SS0E54A988A,1295,1287,PMID:29100073,curated,JCranley,True
2453,CPI-SS0219D56DD,1297,1287,PMID:29100073,curated,JCranley,True
2454,CPI-SS04FC7ADAB,1298,1287,PMID:29100073,curated,JCranley,True
2455,CPI-SS0F6181D1B,1308,1287,"PMID:29100073,PMID:34966732",curated,JCranley,True
2456,CPI-SS0487E8E7C,1295,1288,PMID:29100073,curated,JCranley,True
2457,CPI-SS05C93E620,1297,1288,PMID:29100073,curated,JCranley,True
2458,CPI-SS03A2BABA1,1298,1288,PMID:29100073,curated,JCranley,True
2459,CPI-SS044209A7B,1295,1289,PMID:29100073,curated,JCranley,True
2460,CPI-SS01FCBC731,1297,1289,PMID:29100073,curated,JCranley,True
2461,CPI-SS02D8F844E,1298,1289,PMID:29100073,curated,JCranley,True
2462,CPI-SS083BB1EB3,1337,1191,"PMID:29100073,PMID:31354411",curated,JCranley,True
2463,CPI-SS021718DBF,1338,1191,"PMID:29100073,PMID:31354411",curated,JCranley,True
2464,CPI-SS075F456AF,1339,1191,"PMID:29100073,PMID:31354411",curated,JCranley,True
2465,CPI-SS0FD44484F,1340,1191,"PMID:29100073,PMID:31354411",curated,JCranley,True
2466,CPI-CS049AAD8F5,1709,1191,uniprot;reactome;IUPHAR,curated,JCranley,True
2467,CPI-SS08BFFB96E,1228,1191,"PMID:29100073,PMID:31354411",curated,JCranley,True
2468,CPI-CS064B4FE21,1626,506,uniprot;reactome;IUPHAR,curated,JCranley,False
2469,CPI-CS0BCAA5227,1627,506,uniprot;reactome;IUPHAR,curated,JCranley,False
2470,CPI-CS0517F9783,1628,506,uniprot;reactome;IUPHAR,curated,JCranley,False
2471,CPI-CS0521FD886,1629,506,uniprot;reactome;IUPHAR,curated,JCranley,False
2472,CPI-CS056D84EB8,1626,489,uniprot;reactome;IUPHAR,curated,JCranley,False
2473,CPI-CS0FDA0F596,1627,489,uniprot;reactome;IUPHAR,curated,JCranley,False
2474,CPI-CS0F865E648,1628,489,uniprot;reactome;IUPHAR,curated,JCranley,False
2475,CPI-CS028B98B8F,1629,489,uniprot;reactome;IUPHAR,curated,JCranley,False
2476,CPI-CS05357F38C,1626,490,uniprot;reactome;IUPHAR,curated,JCranley,False
2477,CPI-CS016DD08B8,1627,490,uniprot;reactome;IUPHAR,curated,JCranley,False
2478,CPI-CS0D17EA793,1628,490,uniprot;reactome;IUPHAR,curated,JCranley,False
2479,CPI-CS0985F2C10,1629,490,uniprot;reactome;IUPHAR,curated,JCranley,False
2480,CPI-CS07905F8F4,1626,303,uniprot;reactome;IUPHAR,curated,JCranley,False
2481,CPI-CS04EFAFF1F,1627,303,uniprot;reactome;IUPHAR,curated,JCranley,False
2482,CPI-CS08D35C881,1628,303,uniprot;reactome;IUPHAR,curated,JCranley,False
2483,CPI-CS0F953F172,1629,303,uniprot;reactome;IUPHAR,curated,JCranley,False
2484,CPI-SS09491FBF4,1108,1109,uniprot;reactome;IUPHAR,curated,JCranley,True
2485,CPI-SS0ACFA4F22,1214,1214,uniprot;reactome;IUPHAR,curated,JCranley,True
2486,CPI-SS024F36886,1212,1214,uniprot;reactome;IUPHAR,curated,JCranley,True
2487,CPI-SS0E7883ADC,1215,1214,uniprot;reactome;IUPHAR,curated,JCranley,True
2488,CPI-SS0F5FC7262,1213,1214,uniprot;reactome;IUPHAR,curated,JCranley,True
2489,CPI-SS04829AC68,1212,1212,uniprot;reactome;IUPHAR,curated,JCranley,True
2490,CPI-SS0C4261737,1215,1212,uniprot;reactome;IUPHAR,curated,JCranley,True
2491,CPI-SS08658BB16,1213,1212,uniprot;reactome;IUPHAR,curated,JCranley,True
2492,CPI-SS0CEFF4625,1215,1215,uniprot;reactome;IUPHAR,curated,JCranley,True
2493,CPI-SS062D2530F,1213,1215,uniprot;reactome;IUPHAR,curated,JCranley,True
2494,CPI-SS00457EB1A,1213,1213,uniprot;reactome;IUPHAR,curated,JCranley,True
2495,CPI-SS0D8632EB4,1223,1127,uniprot;reactome;IUPHAR,curated,JCranley,True
2496,CPI-SS056AA08CF,1137,1127,uniprot;reactome;IUPHAR,curated,JCranley,True
2497,CPI-SS03D5CBF55,1224,1127,uniprot;reactome;IUPHAR,curated,JCranley,True
2498,CPI-SS09B92F236,1223,1225,uniprot;reactome;IUPHAR,curated,JCranley,True
2499,CPI-SS0CA5B3B8E,1137,1225,uniprot;reactome;IUPHAR,curated,JCranley,True
2500,CPI-SS0696491A3,1224,1225,uniprot;reactome;IUPHAR,curated,JCranley,True
2501,CPI-CS0E30DD72A,1666,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2502,CPI-CS05A9AB39B,1667,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2503,CPI-CS060E6DE65,1668,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2504,CPI-CS0D5D712A6,1669,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2505,CPI-CS03487854B,1670,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2506,CPI-CS0FC6DD1EA,1671,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2507,CPI-CS0AC140137,1672,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2508,CPI-CS075A67A85,1673,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2509,CPI-CS0D0DD65C8,1674,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2510,CPI-CS0D1727332,1675,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2511,CPI-CS0B9399ADE,1676,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2512,CPI-CS0933776AC,1677,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2513,CPI-CS084C627C7,1678,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2514,CPI-CS02435169C,1679,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2515,CPI-CS0C04EA74D,1680,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2516,CPI-CS03168613A,1681,1250,uniprot;reactome;IUPHAR,curated,JCranley,False
2517,CPI-CS0356E30C4,1666,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2518,CPI-CS00CF3D781,1667,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2519,CPI-CS0A7A0DFA4,1668,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2520,CPI-CS0D893EB03,1669,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2521,CPI-CS00BBBEE62,1670,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2522,CPI-CS0E765613E,1671,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2523,CPI-CS0D4790CB0,1672,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2524,CPI-CS033CD7688,1673,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2525,CPI-CS09B438562,1674,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2526,CPI-CS07CF0C9B9,1675,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2527,CPI-CS037E61225,1676,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2528,CPI-CS0E5DBD27E,1677,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2529,CPI-CS07040A8BB,1678,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2530,CPI-CS0D028DAA4,1679,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2531,CPI-CS096A4BF1B,1680,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2532,CPI-CS094923202,1681,1251,uniprot;reactome;IUPHAR,curated,JCranley,False
2533,CPI-CS029D39F39,1666,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2534,CPI-CS09715A1FF,1667,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2535,CPI-CS0CC66DA88,1668,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2536,CPI-CS0921FDCC0,1669,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2537,CPI-CS07BBA568D,1670,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2538,CPI-CS0692512DE,1671,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2539,CPI-CS068F11B5E,1672,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2540,CPI-CS0785280EB,1673,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2541,CPI-CS0C36883CF,1674,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2542,CPI-CS0FBD9A478,1675,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2543,CPI-CS071E7684F,1676,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2544,CPI-CS0899E9304,1677,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2545,CPI-CS0B607E7E2,1678,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2546,CPI-CS008389A89,1679,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2547,CPI-CS0F46608E1,1680,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2548,CPI-CS0141EF49C,1681,1252,uniprot;reactome;IUPHAR,curated,JCranley,False
2549,CPI-CS0DEADB0E8,1666,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2550,CPI-CS0AB7504CD,1667,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2551,CPI-CS01E787EA3,1668,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2552,CPI-CS0C53F30BC,1669,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2553,CPI-CS056114BA1,1670,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2554,CPI-CS04BFC66DA,1671,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2555,CPI-CS0BCE841D5,1672,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2556,CPI-CS03DC69BFC,1673,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2557,CPI-CS0EC1843D0,1674,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2558,CPI-CS08AE2D9A9,1675,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2559,CPI-CS07CDBB858,1676,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2560,CPI-CS06451E34A,1677,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2561,CPI-CS0CC3AA145,1678,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2562,CPI-CS0B4B01B4B,1679,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2563,CPI-CS013047C58,1680,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2564,CPI-CS0E9B87C01,1681,1253,uniprot;reactome;IUPHAR,curated,JCranley,False
2565,CPI-CS0FDF3EF86,1666,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2566,CPI-CS0F73C1DA9,1667,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2567,CPI-CS0EE79A115,1668,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2568,CPI-CS070ACE5CB,1669,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2569,CPI-CS034026D0F,1670,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2570,CPI-CS04473CE2B,1671,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2571,CPI-CS0603C3490,1672,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2572,CPI-CS025FBADF2,1673,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2573,CPI-CS0E1FAC826,1674,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2574,CPI-CS0AB98CF4B,1675,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2575,CPI-CS00271E4F9,1676,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2576,CPI-CS0DD8D3E0E,1677,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2577,CPI-CS04F05F7CF,1678,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2578,CPI-CS0484FC19B,1679,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2579,CPI-CS03EEE6D2D,1680,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2580,CPI-CS0A2ACA19B,1681,1255,uniprot;reactome;IUPHAR,curated,JCranley,False
2581,CPI-CS061474E36,1666,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2582,CPI-CS009D94220,1667,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2583,CPI-CS0F1EA3405,1668,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2584,CPI-CS07D0E4897,1669,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2585,CPI-CS0B15FCB8B,1670,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2586,CPI-CS037F4EF32,1671,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2587,CPI-CS0792FFF91,1672,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2588,CPI-CS0132B4C1D,1673,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2589,CPI-CS026AD4940,1674,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2590,CPI-CS0940331BF,1675,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2591,CPI-CS0C7259F7C,1676,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2592,CPI-CS048A34709,1677,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2593,CPI-CS01E5ABF3E,1678,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2594,CPI-CS00E19754C,1679,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2595,CPI-CS0D9BFD8AF,1680,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2596,CPI-CS0AA5F0945,1681,1256,uniprot;reactome;IUPHAR,curated,JCranley,False
2597,CPI-CS0C3746C9B,1666,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2598,CPI-CS09A7E9FE7,1667,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2599,CPI-CS0CA393163,1668,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2600,CPI-CS044A80E08,1669,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2601,CPI-CS0A00FD94B,1670,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2602,CPI-CS0EB60A2B2,1671,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2603,CPI-CS0827BB954,1672,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2604,CPI-CS0A0633E77,1673,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2605,CPI-CS01DE5E362,1674,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2606,CPI-CS0D1DC5DFD,1675,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
2607,CPI-CS0AB128395,1676,1257,uniprot;reactome;IUPHAR,curated,JCranley,False
